molecule_chembl_id,SMILES,score,name,method
CHEMBL539423,CCCCC1=NC2(CCCC2)C(=O)N1Cc1ccc(-c2ccccc2S(=O)(=O)Nc2noc(C)c2C)c(COCC)c1,0.47540983606557374,SPARSENTAN,dice_maccs
CHEMBL157101,CC(=O)N1CCN(c2ccc(OCC3COC(Cn4ccnc4)(c4ccc(Cl)cc4Cl)O3)cc2)CC1,0.4752475247524752,KETOCONAZOLE,dice_maccs
CHEMBL295698,CC(=O)N1CCN(c2ccc(OC[C@@H]3CO[C@@](Cn4ccnc4)(c4ccc(Cl)cc4Cl)O3)cc2)CC1,0.4752475247524752,LEVOKETOCONAZOLE,dice_maccs
CHEMBL1201325,C[N+]1(C)CCN(CC(O)(c2ccccc2)C2CCCCC2)CC1,0.475,HEXOCYCLIUM,dice_maccs
CHEMBL308954,Cc1cc(C#N)cc(C)c1Oc1nc(Nc2ccc(C#N)cc2)nc(N)c1Br,0.475,ETRAVIRINE,dice_maccs
CHEMBL180022,CCOc1cc2ncc(C#N)c(Nc3ccc(OCc4ccccn4)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C,0.4742268041237113,NERATINIB,dice_maccs
CHEMBL121,CN(CCOc1ccc(CC2SC(=O)NC2=O)cc1)c1ccccn1,0.4742268041237113,ROSIGLITAZONE,dice_maccs
CHEMBL1740659,C/C(=C(/CCO)SSCC1CCCO1)N(C=O)Cc1cnc(C)nc1N,0.4742268041237113,FURSULTIAMINE,dice_maccs
CHEMBL426559,CS(=O)(=O)c1cc(F)cc2c3c(n(Cc4ccc(Cl)cc4)c12)[C@@H](CC(=O)O)CC3,0.4742268041237113,LAROPIPRANT,dice_maccs
CHEMBL535,CCN(CC)CCNC(=O)c1c(C)[nH]c(/C=C2\C(=O)Nc3ccc(F)cc32)c1C,0.4742268041237113,SUNITINIB,dice_maccs
CHEMBL444633,CO[C@H]1/C=C/O[C@@]2(C)Oc3c(C)c(O)c4c(c3C2=O)C2=NC3(CCN(CC(C)C)CC3)NC2=C(NC(=O)/C(C)=C\C=C\[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C)C4=O,0.47368421052631576,RIFABUTIN,dice_maccs
CHEMBL254857,O=C(COc1ccc(Cl)cc1)N1CCN(Cc2ccc3c(c2)OCO3)CC1,0.4731182795698925,FIPEXIDE,dice_maccs
CHEMBL1200359,COc1cnc(NS(=O)(=O)c2ccc(N)cc2)nc1,0.4731182795698925,SULFAMETER,dice_maccs
CHEMBL4297516,COc1ccc2[nH]c3c(c2c1)CCN[C@]31CS[C@@H]2c3c(OC(C)=O)c(C)c4c(c3[C@H](COC1=O)N1[C@@H]2[C@H]2c3c(cc(C)c(OC)c3O)C[C@@H]([C@@H]1O)N2C)OCO4,0.4727272727272727,LURBINECTEDIN,dice_maccs
CHEMBL603,COc1cc(C(=O)NS(=O)(=O)c2ccccc2C)ccc1Cc1cn(C)c2ccc(NC(=O)OC3CCCC3)cc12,0.4727272727272727,ZAFIRLUKAST,dice_maccs
CHEMBL2111157,CCC(=O)C(CC(C)N1CCCCC1)(c1ccccc1)c1ccccc1,0.4722222222222222,DIPIPANONE,dice_maccs
CHEMBL1200604,CCN(Cc1ccncc1)C(=O)C(CO)c1ccccc1,0.4722222222222222,TROPICAMIDE,dice_maccs
CHEMBL744,Nc1nc2ccc(OC(F)(F)F)cc2s1,0.4722222222222222,RILUZOLE,dice_maccs
CHEMBL1199307,CN(CCCCCCN(C)C(=O)Oc1ccc[n+](C)c1)C(=O)Oc1ccc[n+](C)c1,0.47191011235955055,DISTIGMINE,dice_maccs
CHEMBL20883,O=c1[nH]c(=O)n(C2CCCO2)cc1F,0.47191011235955055,TEGAFUR,dice_maccs
CHEMBL1592,CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1Cc2ccccc2C[C@H]1C(=O)O,0.47191011235955055,QUINAPRIL,dice_maccs
CHEMBL1587,CN1C(CSCC(F)(F)F)Nc2cc(Cl)c(S(N)(=O)=O)cc2S1(=O)=O,0.4716981132075472,POLYTHIAZIDE,dice_maccs
CHEMBL1168,CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1[C@H](C(=O)O)C[C@@H]2CCC[C@@H]21,0.47058823529411764,RAMIPRIL,dice_maccs
CHEMBL12856,Nc1cc(-c2ccncc2)c[nH]c1=O,0.47058823529411764,INAMRINONE,dice_maccs
CHEMBL2103837,O=C(O)c1ccc2nc(-c3cc(Cl)cc(Cl)c3)oc2c1,0.47058823529411764,TAFAMIDIS,dice_maccs
CHEMBL186,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(C[N+]3(C)CCCC3)CS[C@H]12)c1csc(N)n1,0.47058823529411764,CEFEPIME,dice_maccs
CHEMBL750,NS(=O)(=O)Cc1noc2ccccc12,0.47058823529411764,ZONISAMIDE,dice_maccs
CHEMBL284348,Nc1ccncc1,0.47058823529411764,DALFAMPRIDINE,dice_maccs
CHEMBL865,Cc1onc(-c2ccccc2)c1-c1ccc(S(N)(=O)=O)cc1,0.47058823529411764,VALDECOXIB,dice_maccs
CHEMBL3391662,Cc1cnc(C(=O)N[C@H]2CCCCC/C=C\[C@@H]3C[C@@]3(C(=O)NS(=O)(=O)C3CC3)NC(=O)[C@@H]3C[C@@H](Oc4nc5ccccc5c5ccccc45)CN3C2=O)cn1,0.46956521739130436,PARITAPREVIR,dice_maccs
CHEMBL1484,COC(=O)C1=C(C)NC(C)=C(C(=O)OCCN(C)Cc2ccccc2)C1c1cccc([N+](=O)[O-])c1,0.46938775510204084,NICARDIPINE,dice_maccs
CHEMBL1201760,N[C@@H]1CCCCN(c2c(F)cc3c(=O)c(C(=O)O)cn(C4CC4)c3c2Cl)C1,0.46938775510204084,BESIFLOXACIN,dice_maccs
CHEMBL7413,C=CCC1(C(C)C#CCC)C(=O)NC(=O)N(C)C1=O,0.4691358024691358,METHOHEXITAL,dice_maccs
CHEMBL924,O=P(O)(O)C(O)(Cn1ccnc1)P(=O)(O)O,0.4691358024691358,ZOLEDRONIC ACID ANHYDROUS,dice_maccs
CHEMBL1626,CN1CCC[C@@H]1CCO[C@](C)(c1ccccc1)c1ccc(Cl)cc1,0.4691358024691358,CLEMASTINE,dice_maccs
CHEMBL385517,N#C[C@@H]1C[C@@H]2C[C@@H]2N1C(=O)[C@@H](N)C12CC3CC(CC(O)(C3)C1)C2,0.4691358024691358,SAXAGLIPTIN ANHYDROUS,dice_maccs
CHEMBL700,Nc1ccc(S(=O)(=O)Nc2ccccn2)cc1,0.4691358024691358,SULFAPYRIDINE,dice_maccs
CHEMBL1200649,CC[C@H]1NC(=O)[C@@H](NC(=O)c2ncccc2O)[C@@H](C)OC(=O)[C@H](c2ccccc2)NC(=O)[C@@H]2CC(=O)[C@H](CS[C@@H]3CN4CCC3CC4)CN2C(=O)[C@H](Cc2ccc(N(C)C)cc2)N(C)C(=O)[C@@H]2CCCN2C1=O,0.46846846846846846,QUINUPRISTIN,dice_maccs
CHEMBL4297364,CC[N+]1(C)[C@@H]2CC(OC(=O)[C@H](CO)c3ccccc3)C[C@H]1[C@@H]1O[C@@H]12,0.46808510638297873,OXITROPIUM,dice_maccs
CHEMBL1237123,COc1cc(CC2c3c(cc(OC)c(OC)c3OC)CC[N+]2(C)CCCOC(=O)CCC(=O)OCCC[N+]2(C)CCc3cc(OC)c(OC)c(OC)c3C2Cc2cc(OC)c(OC)c(OC)c2)cc(OC)c1OC,0.46808510638297873,DOXACURIUM,dice_maccs
CHEMBL803,Nc1ccn([C@@H]2O[C@H](CO)[C@@H](O)[C@@H]2O)c(=O)n1,0.46808510638297873,CYTARABINE,dice_maccs
CHEMBL515606,CCOC(=O)[C@H](CCc1ccccc1)N[C@H]1CCCN2CCC[C@@H](C(=O)O)N2C1=O,0.46808510638297873,CILAZAPRIL,dice_maccs
CHEMBL511142,CO[C@@]12CC[C@@]3(C[C@@H]1[C@](C)(O)C(C)(C)C)[C@H]1Cc4ccc(O)c5c4[C@@]3(CCN1CC1CC1)[C@H]2O5,0.46808510638297873,BUPRENORPHINE,dice_maccs
CHEMBL572,O=C1CN(/N=C/c2ccc([N+](=O)[O-])o2)C(=O)N1,0.46808510638297873,NITROFURANTOIN,dice_maccs
CHEMBL2105735,C=C[C@@H]1C[C@]1(NC(=O)[C@@H]1C[C@@H](Oc2ncc(OC)c3ccc(Cl)cc23)CN1C(=O)[C@@H](NC(=O)OC(C)(C)C)C(C)(C)C)C(=O)NS(=O)(=O)C1CC1,0.46774193548387094,ASUNAPREVIR,dice_maccs
CHEMBL30,CN/C(=N\CCSCc1nc[nH]c1C)NC#N,0.4675324675324675,CIMETIDINE,dice_maccs
CHEMBL1201347,CCOC(=O)C1(c2ccccc2)CCN(CCc2ccc(N)cc2)CC1,0.4675324675324675,ANILERIDINE,dice_maccs
CHEMBL249856,CSc1ccc(C(=O)c2[nH]c(=O)[nH]c2C)cc1,0.4675324675324675,ENOXIMONE,dice_maccs
CHEMBL20,CC(=O)Nc1nnc(S(N)(=O)=O)s1,0.4666666666666667,ACETAZOLAMIDE,dice_maccs
CHEMBL471737,COc1cc2c(cc1OC)CC(=O)N(CCCN(C)C[C@H]1Cc3cc(OC)c(OC)cc31)CC2,0.4666666666666667,IVABRADINE,dice_maccs
CHEMBL204656,COc1cc2c(cc1Cc1cccc(Cl)c1F)c(=O)c(C(=O)O)cn2[C@H](CO)C(C)C,0.4666666666666667,ELVITEGRAVIR,dice_maccs
CHEMBL1095283,CC1(C)S[C@@H]2[C@H](NC(=O)C(C(=O)Oc3ccccc3)c3ccccc3)C(=O)N2[C@H]1C(=O)O,0.4666666666666667,CARBENICILLIN PHENYL,dice_maccs
CHEMBL64,NNC(=O)c1ccncc1,0.4666666666666667,ISONIAZID,dice_maccs
CHEMBL927,C=CC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)/C(=N\O)c3csc(N)n3)[C@H]2SC1,0.46601941747572817,CEFDINIR,dice_maccs
CHEMBL3301675,C[C@@H]1NC(=O)[C@@H]2CCCN2C(=O)[C@H](CC(N)=O)NC(=O)[C@@H]2CSSC[C@H](N)C(=O)N[C@H]3CSSC[C@H](NC1=O)C(=O)N[C@@H]([C@@H](C)O)C(=O)NCC(=O)N[C@H](C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)O)CSSC[C@H](NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](CCC(=O)O)NC3=O)C(=O)N2,0.46601941747572817,LINACLOTIDE,dice_maccs
CHEMBL16,O=C1NC(=O)C(c2ccccc2)(c2ccccc2)N1,0.4657534246575342,PHENYTOIN,dice_maccs
CHEMBL81,O=C(c1ccc(OCCN2CCCCC2)cc1)c1c(-c2ccc(O)cc2)sc2cc(O)ccc12,0.46511627906976744,RALOXIFENE,dice_maccs
CHEMBL571546,O=C(Cc1ccc(-c2ccc(OCCN3CCOCC3)cc2)cn1)NCc1ccccc1,0.46511627906976744,TIRBANIBULIN,dice_maccs
CHEMBL1621597,CC(C)[N+]1(C)[C@@H]2CC[C@H]1C[C@@H](OC(=O)C(CO)c1ccccc1)C2,0.46511627906976744,IPRATROPIUM,dice_maccs
CHEMBL1187724,C[N+]1(C)[C@@H]2CC[C@H]1C[C@@H](OC(=O)C(CO)c1ccccc1)C2,0.46511627906976744,METHYLATROPINE,dice_maccs
CHEMBL659,COc1ccc2c3c1O[C@H]1C[C@@H](O)C=C[C@@]31CCN(C)C2,0.46511627906976744,GALANTAMINE,dice_maccs
CHEMBL267495,CN(C(=O)/C=C/c1ccoc1)[C@@H]1CC[C@@]2(O)[C@H]3Cc4ccc(O)c5c4[C@@]2(CCN3CC2CC2)[C@H]1O5,0.46464646464646464,NALFURAFINE,dice_maccs
CHEMBL406,CC1Cc2ccccc2N1NC(=O)c1ccc(Cl)c(S(N)(=O)=O)c1,0.46464646464646464,INDAPAMIDE,dice_maccs
CHEMBL1580,OC[C@H]1O[C@@H](n2cnc3c2N=CNC[C@H]3O)C[C@@H]1O,0.46464646464646464,PENTOSTATIN,dice_maccs
CHEMBL441738,CCCC[C@H](NC(=O)[C@H](CO)NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](CO)NC(C)=O)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](Cc1c[nH]cn1)C(=O)N[C@H](Cc1ccccc1)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)NCC(=O)N[C@@H](CCCCN)C(=O)N1CCC[C@H]1C(=O)N[C@H](C(N)=O)C(C)C,0.4642857142857143,AFAMELANOTIDE,dice_maccs
CHEMBL354077,Nc1ccncc1N,0.4642857142857143,AMIFAMPRIDINE,dice_maccs
CHEMBL18442,c1cc(CN2CCCNCCNCCCNCC2)ccc1CN1CCCNCCNCCCNCC1,0.463768115942029,PLERIXAFOR,dice_maccs
CHEMBL1605,Nc1nc(/C(=C/CC(=O)O)C(=O)N[C@@H]2C(=O)N3C(C(=O)O)=CCS[C@H]23)cs1,0.4631578947368421,CEFTIBUTEN,dice_maccs
CHEMBL1596,CC1(C)S[C@@H]2[C@H](NC(=O)C(C(=O)Oc3ccc4c(c3)CCC4)c3ccccc3)C(=O)N2[C@H]1C(=O)O,0.4631578947368421,CARBENICILLIN INDANYL,dice_maccs
CHEMBL1182833,COc1cc2c(cc1OC)[C@@H](Cc1cc(OC)c(OC)c(OC)c1)[N+](C)(CCCOC(=O)CC/C=C/CCC(=O)OCCC[N+]1(C)CCc3cc(OC)c(OC)cc3[C@H]1Cc1cc(OC)c(OC)c(OC)c1)CC2,0.4631578947368421,MIVACURIUM,dice_maccs
CHEMBL374731,Cc1cn([C@@H]2C[C@@H](O)[C@H](CO)O2)c(=O)[nH]c1=O,0.4631578947368421,TELBIVUDINE,dice_maccs
CHEMBL141,Nc1ccn([C@@H]2CS[C@H](CO)O2)c(=O)n1,0.4631578947368421,LAMIVUDINE,dice_maccs
CHEMBL450449,COc1cc2c(cc1O)CCN[C@]21CS[C@@H]2c3c(OC(C)=O)c(C)c4c(c3[C@H](COC1=O)N1[C@@H]2[C@H]2c3c(cc(C)c(OC)c3O)C[C@@H]([C@@H]1O)N2C)OCO4,0.46296296296296297,TRABECTEDIN,dice_maccs
CHEMBL629,CN(C)CCC=C1c2ccccc2CCc2ccccc21,0.46153846153846156,AMITRIPTYLINE,dice_maccs
CHEMBL669,CN(C)CCC=C1c2ccccc2C=Cc2ccccc21,0.46153846153846156,CYCLOBENZAPRINE,dice_maccs
CHEMBL3304485,CN1Cc2c(Cl)cc(Cl)cc2[C@H](c2cccc(S(=O)(=O)NCCOCCOCCNC(=O)NCCCCNC(=O)NCCOCCOCCNS(=O)(=O)c3cccc([C@@H]4CN(C)Cc5c(Cl)cc(Cl)cc54)c3)c2)C1,0.46153846153846156,TENAPANOR,dice_maccs
CHEMBL328190,Oc1ccc2c(c1)CC[C@H](c1ccccc1)[C@@H]2c1ccc(OCCN2CCCC2)cc1,0.46153846153846156,LASOFOXIFENE,dice_maccs
CHEMBL225072,Nc1nc2[nH]cc(CCc3ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc3)c2c(=O)[nH]1,0.46153846153846156,PEMETREXED,dice_maccs
CHEMBL2110824,CCNC(=O)[C@@H]1CCCN1C(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](COC(C)(C)C)NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](CO)NC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@H](Cc1cnc[nH]1)NC(=O)[C@@H]1CCC(=O)N1,0.46017699115044247,BUSERELIN,dice_maccs
CHEMBL1200490,CC(=O)N[C@H](Cc1ccc2ccccc2c1)C(=O)N[C@H](Cc1ccc(Cl)cc1)C(=O)N[C@H](Cc1cccnc1)C(=O)N[C@@H](CO)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@H](CCCNC(N)=O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N1CCC[C@H]1C(=O)N[C@H](C)C(N)=O,0.46017699115044247,CETRORELIX,dice_maccs
CHEMBL363392,CCCCC1(CCCC)CS(=O)(=O)c2ccc(N(C)C)cc2[C@@H](c2ccc(OCc3ccc(C[N+]45CCN(CC4)CC5)cc3)cc2)[C@H]1O,0.46017699115044247,MARALIXIBAT,dice_maccs
CHEMBL4594248,CC[C@H](C)[C@H](NC(=O)[C@H](C)NC(=O)[C@@H](NC(=O)[C@H](CCC(N)=O)NC(=O)[C@@H]1CCCN1C(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H](NC(=O)[C@H](Cc1c[nH]cn1)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@@H](NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@@H](NC(=O)CNC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCSC)NC(=O)[C@@H]1CSSC[C@H](N)C(=O)NCC(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CO)C(=O)N[C@@H]([C@@H](C)O)C(=O)N1)[C@@H](C)O)[C@@H](C)O)[C@@H](C)O)[C@@H](C)O)C(=O)NCC(=O)N[C@H](C(=O)NCC(=O)N[C@@H](C)C(=O)N1CCC[C@H]1C(N)=O)C(C)C,0.46017699115044247,CALCITONIN HUMAN,dice_maccs
CHEMBL163,CC(C)c1nc(CN(C)C(=O)N[C@H](C(=O)N[C@@H](Cc2ccccc2)C[C@H](O)[C@H](Cc2ccccc2)NC(=O)OCc2cncs2)C(C)C)cs1,0.46,RITONAVIR,dice_maccs
CHEMBL908,CN(C)CC/C=C1/c2ccccc2Sc2ccc(Cl)cc21,0.4594594594594595,CHLORPROTHIXENE,dice_maccs
CHEMBL607,CCOC(=O)C1(c2ccccc2)CCN(C)CC1,0.4594594594594595,MEPERIDINE,dice_maccs
CHEMBL1475,Cc1cc2cc3c(C)cc(=O)oc3c(C)c2o1,0.45901639344262296,TRIOXSALEN,dice_maccs
CHEMBL2048028,CS(=O)(=O)c1cccc(C[C@H](NC(=O)c2c(Cl)cc3c(c2Cl)CCN(C(=O)c2ccc4ccoc4c2)C3)C(=O)O)c1,0.45871559633027525,LIFITEGRAST,dice_maccs
CHEMBL1618102,CCCC[N+]1(C)[C@@H]2C[C@@H](OC(=O)[C@H](CO)c3ccccc3)C[C@H]1[C@@H]1O[C@@H]12,0.4583333333333333,BUTYLSCOPOLAMINE,dice_maccs
CHEMBL1206690,CCC(=O)NS(=O)(=O)c1ccc(-c2c(-c3ccccc3)noc2C)cc1,0.4583333333333333,PARECOXIB,dice_maccs
CHEMBL2110588,CCCCCCCC(=O)N[C@H](CN1CCCC1)[C@H](O)c1ccc2c(c1)OCCO2,0.4583333333333333,ELIGLUSTAT,dice_maccs
CHEMBL888,Nc1ccn([C@@H]2O[C@H](CO)[C@@H](O)C2(F)F)c(=O)n1,0.4583333333333333,GEMCITABINE,dice_maccs
CHEMBL437,Nc1ccc(S(=O)(=O)Nc2nccs2)cc1,0.4578313253012048,SULFATHIAZOLE,dice_maccs
CHEMBL2104391,CCCCCCCCCCCCCC(=O)NCCCC[C@H](NC(=O)[C@@H]1CCCN1C(=O)[C@@H](NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](Cc1ccccc1)NC(=O)CNC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CCC(=O)O)NC(=O)CNC(=O)[C@@H]1CSSC[C@@H](C(=O)N[C@@H](CC(N)=O)C(=O)O)NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CO)NC(=O)[C@@H]2CSSC[C@H](NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@@H](NC(=O)[C@@H](NC(=O)CN)[C@@H](C)CC)C(C)C)C(=O)N[C@@H](CSSC[C@H](NC(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc3c[nH]cn3)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](CC(N)=O)NC(=O)[C@@H](NC(=O)[C@@H](N)Cc3ccccc3)C(C)C)C(=O)NCC(=O)N[C@@H](CO)C(=O)N[C@@H](Cc3c[nH]cn3)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C(C)C)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](Cc3ccc(O)cc3)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C(C)C)C(=O)N1)C(=O)N[C@@H]([C@@H](C)O)C(=O)N[C@@H](CO)C(=O)N[C@@H]([C@@H](C)CC)C(=O)N2)[C@@H](C)O)C(=O)O,0.4576271186440678,INSULIN DETEMIR,dice_maccs
CHEMBL489411,CCC(C)(C)c1ccc(CC(C)CN2C[C@@H](C)O[C@@H](C)C2)cc1,0.45714285714285713,AMOROLFINE,dice_maccs
CHEMBL938,CNCC(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@H](C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@H](C(=O)N[C@@H](Cc1cnc[nH]1)C(=O)N1CCC[C@H]1C(=O)N[C@@H](C)C(=O)O)C(C)C)C(C)C,0.45714285714285713,SARALASIN,dice_maccs
CHEMBL1201304,CC1(C)C(/C=C/C=C/C=C/C=C2\N(CCCCS(=O)(=O)O)c3ccc4ccccc4c3C2(C)C)=[N+](CCCCS(=O)(=O)[O-])c2ccc3ccccc3c21,0.45714285714285713,INDOCYANINE GREEN ACID FORM,dice_maccs
CHEMBL2110900,CN(C)[C@@H](CCOc1cccc2ccccc12)c1ccccc1,0.45714285714285713,DAPOXETINE,dice_maccs
CHEMBL19236,COc1nc(C)nc(Cl)c1NC1=NCCN1,0.45652173913043476,MOXONIDINE,dice_maccs
CHEMBL896,OCCOCCN1CCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1,0.45569620253164556,HYDROXYZINE,dice_maccs
CHEMBL117287,COCCCN1CCC(NC(=O)c2cc(Cl)c(N)c3c2OCC3)CC1,0.45544554455445546,PRUCALOPRIDE,dice_maccs
CHEMBL61593,NS(=O)(=O)c1cc2c(cc1Cl)NC(C1CC3C=CC1C3)NS2(=O)=O,0.45544554455445546,CYCLOTHIAZIDE,dice_maccs
CHEMBL427216,Cc1ccc(S(=O)(=O)NC(=O)NN2CC3CCCC3C2)cc1,0.45544554455445546,GLICLAZIDE,dice_maccs
CHEMBL2063090,C=C[C@@H]1C[C@]1(NC(=O)[C@@H]1C[C@@H]2CN1C(=O)[C@H](C(C)(C)C)NC(=O)O[C@@H]1C[C@H]1CCCCCc1nc3ccc(OC)cc3nc1O2)C(=O)NS(=O)(=O)C1CC1,0.45528455284552843,GRAZOPREVIR ANHYDROUS,dice_maccs
CHEMBL770,c1ccc(CC2=NCCN2)cc1,0.45454545454545453,TOLAZOLINE,dice_maccs
CHEMBL54976,N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O,0.45454545454545453,TRYPTOPHAN,dice_maccs
CHEMBL3545367,Cc1ncc(OC[C@@]2(c3cccc(F)c3)C[C@H]2C(=O)Nc2ccc(F)cn2)c(C)n1,0.45454545454545453,LEMBOREXANT,dice_maccs
CHEMBL841,CN(C)C(=O)C(CCN1CCC(O)(c2ccc(Cl)cc2)CC1)(c1ccccc1)c1ccccc1,0.45454545454545453,LOPERAMIDE,dice_maccs
CHEMBL3137309,CC1(C)CCC(CN2CCN(c3ccc(C(=O)NS(=O)(=O)c4ccc(NCC5CCOCC5)c([N+](=O)[O-])c4)c(Oc4cnc5[nH]ccc5c4)c3)CC2)=C(c2ccc(Cl)cc2)C1,0.45390070921985815,VENETOCLAX,dice_maccs
CHEMBL1443,CCOc1ccc2ccccc2c1C(=O)N[C@@H]1C(=O)N2[C@@H]1SC(C)(C)[C@@H]2C(=O)O,0.4536082474226804,NAFCILLIN,dice_maccs
CHEMBL235668,N=C1CCCN1Cc1[nH]c(=O)[nH]c(=O)c1Cl,0.4536082474226804,TIPIRACIL,dice_maccs
CHEMBL3349607,NCCCC[C@@H]1NC(=O)[C@@H](Cc2c[nH]c3ccccc23)NC(=O)[C@H](c2ccccc2)NC(=O)[C@@H]2C[C@@H](OC(=O)NCCN)CN2C(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](Cc2ccc(OCc3ccccc3)cc2)NC1=O,0.4536082474226804,PASIREOTIDE,dice_maccs
CHEMBL1487,CC(C)c1c(C(=O)Nc2ccccc2)c(-c2ccccc2)c(-c2ccc(F)cc2)n1CC[C@@H](O)C[C@@H](O)CC(=O)O,0.4536082474226804,ATORVASTATIN,dice_maccs
CHEMBL312448,Cc1cc(C(C)(C)C)cc(C)c1CC1=NCCN1,0.4533333333333333,XYLOMETAZOLINE,dice_maccs
CHEMBL1413,Cc1cc(C2CCCCC2)n(O)c(=O)c1,0.4533333333333333,CICLOPIROX,dice_maccs
CHEMBL3544914,CC(C)(CO)c1cc2cc(NC(=O)C3(c4ccc5c(c4)OC(F)(F)O5)CC3)c(F)cc2n1C[C@@H](O)CO,0.4528301886792453,TEZACAFTOR,dice_maccs
CHEMBL408403,CC[C@H](C)[C@H](NC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@@H](NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@@H](N)CC(=O)O)C(C)C)C(=O)N[C@@H](Cc1cnc[nH]1)C(=O)N1CCC[C@H]1C(=O)N[C@@H](Cc1ccccc1)C(=O)O,0.4528301886792453,ANGIOTENSIN II,dice_maccs
CHEMBL203266,COc1ccc(CN2CCNCC2)c(OC)c1OC,0.4523809523809524,TRIMETAZIDINE,dice_maccs
CHEMBL1493,Cc1c(-c2ccccc2)oc2c(C(=O)OCCN3CCCCC3)cccc2c1=O,0.4523809523809524,FLAVOXATE,dice_maccs
CHEMBL397420,CC(=O)CC(c1ccc([N+](=O)[O-])cc1)c1c(O)c2ccccc2oc1=O,0.4523809523809524,ACENOCOUMAROL,dice_maccs
CHEMBL305906,CCCCCCCCCCCCCCCC[n+]1ccccc1,0.45161290322580644,CETYLPYRIDINIUM,dice_maccs
CHEMBL493982,CCOC(=O)N[C@@H]1CC[C@@H]2[C@@H](C1)C[C@H]1C(=O)O[C@H](C)[C@H]1[C@H]2/C=C/c1ccc(-c2cccc(F)c2)cn1,0.45161290322580644,VORAPAXAR,dice_maccs
CHEMBL18,CCOc1ccc2nc(S(N)(=O)=O)sc2c1,0.45161290322580644,ETHOXZOLAMIDE,dice_maccs
CHEMBL1112,O=C1CCc2ccc(OCCCCN3CCN(c4cccc(Cl)c4Cl)CC3)cc2N1,0.45161290322580644,ARIPIPRAZOLE,dice_maccs
CHEMBL1201352,C=CC[N+]1([C@H]2C[C@H]3[C@@H]4CC[C@H]5C[C@H](OC(C)=O)[C@@H](N6CCCCC6)C[C@]5(C)[C@H]4CC[C@]3(C)[C@H]2OC(=O)CC)CCCCC1,0.45161290322580644,RAPACURONIUM,dice_maccs
