action_type,activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
,306341,17687211,[],CHEMBL3706358,"LanthaScreen Assay: The kinase assay is based on the LanthaScreen technology. LanthaScreen is the detection of Time-Resolved Fluorescence Resonance Energy Transfer (TR-FRET) using lanthanide chelates to measure interactions between various binding partners. In a TR-FRET kinase assay, a long-lifetime lanthanide donor species is conjugated to an antibody that specifically binds to a phosphorylated product of a kinase reaction that is labeled with a suitable acceptor fluorophore. This antibody-mediated interaction brings the lanthanide donor and the acceptor into proximity such that resonance energy transfer can take place, resulting in a detectable increase in the FRET signal.The kinase reactions were performed in 384 well microtiter plates in a total reaction volume of 10.05 μL. The assay plates were prepared with 0.05 μL per well of test compound in the appropriate test concentration, as described under preparation of compound dilutions.",B,,,BAO_0000190,BAO_0000357,single protein format,C[C@@H]1CN(c2cnc3ccc(Sc4nnc5c(F)cc(-c6cnn(C)c6)cn45)cc3c2)C[C@H](C)N1C(=O)OC(C)(C)C,,,CHEMBL3638676,,2015,"{'bei': '12.97', 'le': '0.25', 'lle': '1.84', 'sei': '8.15'}",CHEMBL3703975,,CHEMBL3703975,7.64,0,http://www.openphacts.org/units/Nanomolar,2581443,=,37,1,=,,IC50,nM,,23.0,CHEMBL3717,Homo sapiens,Hepatocyte growth factor receptor,9606,,,IC50,nM,UO_0000065,,23.0
,306342,17687212,[],CHEMBL3706358,"LanthaScreen Assay: The kinase assay is based on the LanthaScreen technology. LanthaScreen is the detection of Time-Resolved Fluorescence Resonance Energy Transfer (TR-FRET) using lanthanide chelates to measure interactions between various binding partners. In a TR-FRET kinase assay, a long-lifetime lanthanide donor species is conjugated to an antibody that specifically binds to a phosphorylated product of a kinase reaction that is labeled with a suitable acceptor fluorophore. This antibody-mediated interaction brings the lanthanide donor and the acceptor into proximity such that resonance energy transfer can take place, resulting in a detectable increase in the FRET signal.The kinase reactions were performed in 384 well microtiter plates in a total reaction volume of 10.05 μL. The assay plates were prepared with 0.05 μL per well of test compound in the appropriate test concentration, as described under preparation of compound dilutions.",B,,,BAO_0000190,BAO_0000357,single protein format,C[C@@H]1CN(c2cnc3ccc(Sc4nnc5c(F)cc(-c6cnn(C)c6)cn45)cc3c2)C[C@H](C)N1,,,CHEMBL3638676,,2015,"{'bei': '18.42', 'le': '0.35', 'lle': '4.85', 'sei': '11.82'}",CHEMBL3703976,,CHEMBL3703976,9.00,0,http://www.openphacts.org/units/Nanomolar,2581444,=,37,1,=,,IC50,nM,,1.0,CHEMBL3717,Homo sapiens,Hepatocyte growth factor receptor,9606,,,IC50,nM,UO_0000065,,1.0
,306343,17687213,[],CHEMBL3706358,"LanthaScreen Assay: The kinase assay is based on the LanthaScreen technology. LanthaScreen is the detection of Time-Resolved Fluorescence Resonance Energy Transfer (TR-FRET) using lanthanide chelates to measure interactions between various binding partners. In a TR-FRET kinase assay, a long-lifetime lanthanide donor species is conjugated to an antibody that specifically binds to a phosphorylated product of a kinase reaction that is labeled with a suitable acceptor fluorophore. This antibody-mediated interaction brings the lanthanide donor and the acceptor into proximity such that resonance energy transfer can take place, resulting in a detectable increase in the FRET signal.The kinase reactions were performed in 384 well microtiter plates in a total reaction volume of 10.05 μL. The assay plates were prepared with 0.05 μL per well of test compound in the appropriate test concentration, as described under preparation of compound dilutions.",B,,,BAO_0000190,BAO_0000357,single protein format,C[C@@H]1CN(c2cnc3ccc(Sc4nnc5ccc(-c6cnn(C)c6)cn45)cc3c2)C[C@H](C)N1C(=O)OC(C)(C)C,,,CHEMBL3638676,,2015,"{'bei': '13.71', 'le': '0.26', 'lle': '2.16', 'sei': '8.35'}",CHEMBL3703977,,CHEMBL3703977,7.82,0,http://www.openphacts.org/units/Nanomolar,2581445,=,37,1,=,,IC50,nM,,15.0,CHEMBL3717,Homo sapiens,Hepatocyte growth factor receptor,9606,,,IC50,nM,UO_0000065,,15.0
,306344,17687214,[],CHEMBL3706358,"LanthaScreen Assay: The kinase assay is based on the LanthaScreen technology. LanthaScreen is the detection of Time-Resolved Fluorescence Resonance Energy Transfer (TR-FRET) using lanthanide chelates to measure interactions between various binding partners. In a TR-FRET kinase assay, a long-lifetime lanthanide donor species is conjugated to an antibody that specifically binds to a phosphorylated product of a kinase reaction that is labeled with a suitable acceptor fluorophore. This antibody-mediated interaction brings the lanthanide donor and the acceptor into proximity such that resonance energy transfer can take place, resulting in a detectable increase in the FRET signal.The kinase reactions were performed in 384 well microtiter plates in a total reaction volume of 10.05 μL. The assay plates were prepared with 0.05 μL per well of test compound in the appropriate test concentration, as described under preparation of compound dilutions.",B,,,BAO_0000190,BAO_0000357,single protein format,C[C@@H]1CN(c2cnc3ccc(Sc4nnc5ccc(-c6cnn(C)c6)cn45)cc3c2)C[C@H](C)N1,,,CHEMBL3638676,,2015,"{'bei': '17.84', 'le': '0.34', 'lle': '4.38', 'sei': '11.03'}",CHEMBL3703978,,CHEMBL3703978,8.40,0,http://www.openphacts.org/units/Nanomolar,2581446,=,37,1,=,,IC50,nM,,4.0,CHEMBL3717,Homo sapiens,Hepatocyte growth factor receptor,9606,,,IC50,nM,UO_0000065,,4.0
,306345,17687215,[],CHEMBL3706358,"LanthaScreen Assay: The kinase assay is based on the LanthaScreen technology. LanthaScreen is the detection of Time-Resolved Fluorescence Resonance Energy Transfer (TR-FRET) using lanthanide chelates to measure interactions between various binding partners. In a TR-FRET kinase assay, a long-lifetime lanthanide donor species is conjugated to an antibody that specifically binds to a phosphorylated product of a kinase reaction that is labeled with a suitable acceptor fluorophore. This antibody-mediated interaction brings the lanthanide donor and the acceptor into proximity such that resonance energy transfer can take place, resulting in a detectable increase in the FRET signal.The kinase reactions were performed in 384 well microtiter plates in a total reaction volume of 10.05 μL. The assay plates were prepared with 0.05 μL per well of test compound in the appropriate test concentration, as described under preparation of compound dilutions.",B,,,BAO_0000190,BAO_0000357,single protein format,COC1CCN(c2cnc3ccc(Sc4nnc5ccc(-c6cnn(C)c6)cn45)cc3c2)CC1,,,CHEMBL3638676,,2015,"{'bei': '18.45', 'le': '0.35', 'lle': '4.26', 'sei': '11.86'}",CHEMBL3703979,,CHEMBL3703979,8.70,0,http://www.openphacts.org/units/Nanomolar,2581447,=,37,1,=,,IC50,nM,,2.0,CHEMBL3717,Homo sapiens,Hepatocyte growth factor receptor,9606,,,IC50,nM,UO_0000065,,2.0
,306346,17687216,[],CHEMBL3706358,"LanthaScreen Assay: The kinase assay is based on the LanthaScreen technology. LanthaScreen is the detection of Time-Resolved Fluorescence Resonance Energy Transfer (TR-FRET) using lanthanide chelates to measure interactions between various binding partners. In a TR-FRET kinase assay, a long-lifetime lanthanide donor species is conjugated to an antibody that specifically binds to a phosphorylated product of a kinase reaction that is labeled with a suitable acceptor fluorophore. This antibody-mediated interaction brings the lanthanide donor and the acceptor into proximity such that resonance energy transfer can take place, resulting in a detectable increase in the FRET signal.The kinase reactions were performed in 384 well microtiter plates in a total reaction volume of 10.05 μL. The assay plates were prepared with 0.05 μL per well of test compound in the appropriate test concentration, as described under preparation of compound dilutions.",B,,,BAO_0000190,BAO_0000357,single protein format,COC1CCN(c2cnc3ccc(Sc4nnc5c(F)cc(-c6cnn(C)c6)cn45)cc3c2)CC1,,,CHEMBL3638676,,2015,"{'bei': '18.38', 'le': '0.35', 'lle': '4.42', 'sei': '12.27'}",CHEMBL3703980,,CHEMBL3703980,9.00,0,http://www.openphacts.org/units/Nanomolar,2581448,=,37,1,=,,IC50,nM,,1.0,CHEMBL3717,Homo sapiens,Hepatocyte growth factor receptor,9606,,,IC50,nM,UO_0000065,,1.0
,306347,17687217,[],CHEMBL3706358,"LanthaScreen Assay: The kinase assay is based on the LanthaScreen technology. LanthaScreen is the detection of Time-Resolved Fluorescence Resonance Energy Transfer (TR-FRET) using lanthanide chelates to measure interactions between various binding partners. In a TR-FRET kinase assay, a long-lifetime lanthanide donor species is conjugated to an antibody that specifically binds to a phosphorylated product of a kinase reaction that is labeled with a suitable acceptor fluorophore. This antibody-mediated interaction brings the lanthanide donor and the acceptor into proximity such that resonance energy transfer can take place, resulting in a detectable increase in the FRET signal.The kinase reactions were performed in 384 well microtiter plates in a total reaction volume of 10.05 μL. The assay plates were prepared with 0.05 μL per well of test compound in the appropriate test concentration, as described under preparation of compound dilutions.",B,,,BAO_0000190,BAO_0000357,single protein format,C[C@H]1CN(C(=O)OC(C)(C)C)CCN1c1cnc2ccc(Sc3nnc4c(F)cc(-c5cnn(C)c5)cn34)cc2c1,,,CHEMBL3638676,,2015,"{'bei': '11.13', 'le': '0.21', 'lle': '0.99', 'sei': '6.83'}",CHEMBL3704024,,CHEMBL3704024,6.40,0,http://www.openphacts.org/units/Nanomolar,2581493,=,37,1,=,,IC50,nM,,399.0,CHEMBL3717,Homo sapiens,Hepatocyte growth factor receptor,9606,,,IC50,nM,UO_0000065,,399.0
,306348,17687218,[],CHEMBL3706358,"LanthaScreen Assay: The kinase assay is based on the LanthaScreen technology. LanthaScreen is the detection of Time-Resolved Fluorescence Resonance Energy Transfer (TR-FRET) using lanthanide chelates to measure interactions between various binding partners. In a TR-FRET kinase assay, a long-lifetime lanthanide donor species is conjugated to an antibody that specifically binds to a phosphorylated product of a kinase reaction that is labeled with a suitable acceptor fluorophore. This antibody-mediated interaction brings the lanthanide donor and the acceptor into proximity such that resonance energy transfer can take place, resulting in a detectable increase in the FRET signal.The kinase reactions were performed in 384 well microtiter plates in a total reaction volume of 10.05 μL. The assay plates were prepared with 0.05 μL per well of test compound in the appropriate test concentration, as described under preparation of compound dilutions.",B,,,BAO_0000190,BAO_0000357,single protein format,C[C@H]1CNCCN1c1cnc2ccc(Sc3nnc4c(F)cc(-c5cnn(C)c5)cn34)cc2c1,,,CHEMBL3638676,,2015,"{'bei': '16.32', 'le': '0.31', 'lle': '3.97', 'sei': '10.17'}",CHEMBL3703981,,CHEMBL3703981,7.75,0,http://www.openphacts.org/units/Nanomolar,2581449,=,37,1,=,,IC50,nM,,18.0,CHEMBL3717,Homo sapiens,Hepatocyte growth factor receptor,9606,,,IC50,nM,UO_0000065,,18.0
,306349,17687219,[],CHEMBL3706358,"LanthaScreen Assay: The kinase assay is based on the LanthaScreen technology. LanthaScreen is the detection of Time-Resolved Fluorescence Resonance Energy Transfer (TR-FRET) using lanthanide chelates to measure interactions between various binding partners. In a TR-FRET kinase assay, a long-lifetime lanthanide donor species is conjugated to an antibody that specifically binds to a phosphorylated product of a kinase reaction that is labeled with a suitable acceptor fluorophore. This antibody-mediated interaction brings the lanthanide donor and the acceptor into proximity such that resonance energy transfer can take place, resulting in a detectable increase in the FRET signal.The kinase reactions were performed in 384 well microtiter plates in a total reaction volume of 10.05 μL. The assay plates were prepared with 0.05 μL per well of test compound in the appropriate test concentration, as described under preparation of compound dilutions.",B,,,BAO_0000190,BAO_0000357,single protein format,Cn1cc(-c2ccc3nnc(Sc4ccc5ncc(N6CCC7(CCOCC7)C6)cc5c4)n3c2)cn1,,,CHEMBL3638676,,2015,"{'bei': '16.68', 'le': '0.31', 'lle': '3.46', 'sei': '11.31'}",CHEMBL3703982,,CHEMBL3703982,8.30,0,http://www.openphacts.org/units/Nanomolar,2581450,=,37,1,=,,IC50,nM,,5.0,CHEMBL3717,Homo sapiens,Hepatocyte growth factor receptor,9606,,,IC50,nM,UO_0000065,,5.0
,306350,17687220,[],CHEMBL3706358,"LanthaScreen Assay: The kinase assay is based on the LanthaScreen technology. LanthaScreen is the detection of Time-Resolved Fluorescence Resonance Energy Transfer (TR-FRET) using lanthanide chelates to measure interactions between various binding partners. In a TR-FRET kinase assay, a long-lifetime lanthanide donor species is conjugated to an antibody that specifically binds to a phosphorylated product of a kinase reaction that is labeled with a suitable acceptor fluorophore. This antibody-mediated interaction brings the lanthanide donor and the acceptor into proximity such that resonance energy transfer can take place, resulting in a detectable increase in the FRET signal.The kinase reactions were performed in 384 well microtiter plates in a total reaction volume of 10.05 μL. The assay plates were prepared with 0.05 μL per well of test compound in the appropriate test concentration, as described under preparation of compound dilutions.",B,,,BAO_0000190,BAO_0000357,single protein format,Cn1cc(-c2cc(F)c3nnc(Sc4ccc5ncc(N6CCC7(CCOCC7)C6)cc5c4)n3c2)cn1,,,CHEMBL3638676,,2015,"{'bei': '16.10', 'le': '0.31', 'lle': '3.32', 'sei': '11.31'}",CHEMBL3703983,,CHEMBL3703983,8.30,0,http://www.openphacts.org/units/Nanomolar,2581451,=,37,1,=,,IC50,nM,,5.0,CHEMBL3717,Homo sapiens,Hepatocyte growth factor receptor,9606,,,IC50,nM,UO_0000065,,5.0
,306351,17687221,[],CHEMBL3706358,"LanthaScreen Assay: The kinase assay is based on the LanthaScreen technology. LanthaScreen is the detection of Time-Resolved Fluorescence Resonance Energy Transfer (TR-FRET) using lanthanide chelates to measure interactions between various binding partners. In a TR-FRET kinase assay, a long-lifetime lanthanide donor species is conjugated to an antibody that specifically binds to a phosphorylated product of a kinase reaction that is labeled with a suitable acceptor fluorophore. This antibody-mediated interaction brings the lanthanide donor and the acceptor into proximity such that resonance energy transfer can take place, resulting in a detectable increase in the FRET signal.The kinase reactions were performed in 384 well microtiter plates in a total reaction volume of 10.05 μL. The assay plates were prepared with 0.05 μL per well of test compound in the appropriate test concentration, as described under preparation of compound dilutions.",B,,,BAO_0000190,BAO_0000357,single protein format,Cn1cc(-c2ccc3nnc(Sc4ccc5ncc(N6CCC(O)CC6)cc5c4)n3c2)cn1,,,CHEMBL3638676,,2015,"{'bei': '18.63', 'le': '0.35', 'lle': '4.73', 'sei': '10.10'}",CHEMBL3703984,,CHEMBL3703984,8.52,0,http://www.openphacts.org/units/Nanomolar,2581452,=,37,1,=,,IC50,nM,,3.0,CHEMBL3717,Homo sapiens,Hepatocyte growth factor receptor,9606,,,IC50,nM,UO_0000065,,3.0
